year,month,day,order,product
2008,4,1,11,A33
2008,4,1,12,A30
2008,4,1,13,A31
2008,4,1,14,A37
2008,4,1,15,C5
2008,4,1,16,C8
2008,4,1,17,C18
2008,4,1,18,C24
2008,4,1,19,C25
2008,4,1,20,C30
2008,4,1,21,C35
2008,4,1,22,C37
2008,4,1,23,C38
2008,4,1,24,C41
2008,4,1,25,C43
2008,4,1,26,C45
2008,4,1,27,C46
2008,4,1,28,C48
2008,4,1,29,C49
2008,4,1,30,C50
2008,4,1,31,C51
2008,4,1,32,P1
2008,4,1,33,P7
2008,4,1,34,P12
2008,4,1,35,P13
2008,4,1,36,P15
2008,4,1,37,P23
2008,4,1,38,P38
2008,4,1,39,P39
2008,4,1,40,P40
2008,4,1,41,P41
2008,4,1,42,P57
2008,4,1,43,P59
2008,4,1,44,P67
2008,4,1,1,P4
2008,4,1,2,P8
2008,4,1,1,A4
2008,4,1,2,A12
2008,4,1,3,C29
2008,4,1,4,C30
2008,4,1,5,C40
2008,4,1,6,C49
2008,4,1,7,C50
2008,4,1,8,P8
2008,4,1,9,P43
2008,4,1,10,P71
2008,4,1,11,P72
2008,4,1,1,C48
2008,4,1,2,C52
2008,4,1,3,C30
2008,4,1,4,C24
2008,4,1,5,P38
2008,4,1,6,P40
2008,4,1,7,P43
2008,4,1,8,P57
2008,4,1,9,P41
2008,4,1,1,A5
2008,4,1,2,A1
2008,4,1,3,A3
2008,4,1,4,A6
2008,4,1,5,A9
2008,4,1,6,A10
2008,4,1,7,A11
2008,4,1,8,A12
2008,4,1,9,A13
2008,4,1,10,A32
2008,4,1,11,A33
2008,4,1,12,A33
2008,4,1,13,A33
2008,4,1,14,B4
2008,4,1,15,B31
2008,4,1,16,A33
2008,4,1,17,A30
2008,4,1,1,A12
2008,4,1,2,A7
2008,4,1,1,C13
2008,4,1,2,C46
2008,4,1,3,C51
2008,4,1,4,P6
2008,4,1,5,P2
2008,4,1,1,C56
2008,4,1,1,B10
2008,4,1,2,A1
2008,4,1,3,A2
2008,4,1,4,A3
2008,4,1,5,A5
2008,4,1,6,A9
2008,4,1,7,A10
2008,4,1,8,A12
2008,4,1,9,A17
2008,4,1,10,A15
2008,4,1,11,B4
2008,4,1,12,B9
2008,4,1,13,B14
2008,4,1,14,C21
2008,4,1,15,C44
2008,4,1,16,C53
2008,4,1,17,C54
2008,4,1,18,A34
2008,4,1,19,A39
2008,4,1,1,C16
2008,4,1,2,C5
2008,4,1,3,C32
2008,4,1,4,C19
2008,4,1,5,A15
2008,4,1,6,A17
2008,4,1,1,C17
2008,4,1,2,C5
2008,4,1,3,C3
2008,4,1,4,C33
2008,4,1,5,C27
2008,4,1,6,C40
2008,4,1,7,C43
2008,4,1,8,P23
2008,4,1,9,P42
2008,4,1,10,P46
2008,4,1,11,P48
2008,4,1,12,B9
2008,4,1,1,C11
2008,4,1,2,A5
2008,4,1,3,A16
2008,4,1,4,A10
2008,4,1,5,P4
2008,4,1,6,P17
2008,4,1,7,P70
2008,4,1,1,P6
2008,4,1,2,P12
2008,4,1,3,C5
2008,4,1,4,C7
2008,4,1,5,C17
2008,4,1,6,C1
2008,4,1,7,C59
2008,4,1,8,C57
2008,4,1,9,C22
2008,4,1,10,C27
2008,4,1,11,C33
2008,4,1,12,C25
2008,4,1,13,C24
2008,4,1,14,C35
2008,4,1,15,C41
2008,4,1,16,B10
2008,4,1,17,B13
2008,4,1,18,B24
2008,4,1,19,B23
2008,4,1,20,B30
2008,4,1,21,B19
2008,4,1,22,B19
2008,4,1,23,B33
2008,4,1,24,P6
2008,4,1,25,P20
2008,4,1,26,P20
2008,4,1,27,P33
2008,4,1,28,P44
2008,4,1,29,P52
2008,4,1,30,P64
2008,4,1,31,P57
2008,4,1,1,A15
2008,4,1,2,B4
2008,4,1,3,B7
2008,4,1,4,C5
2008,4,1,5,C1
2008,4,1,6,A11
2008,4,1,7,A10
2008,4,1,8,B13
2008,4,1,1,C13
2008,4,1,2,C4
2008,4,1,3,B1
2008,4,1,4,B11
2008,4,1,5,P15
2008,4,1,1,C7
2008,4,1,1,A1
2008,4,1,2,A5
2008,4,1,3,A9
2008,4,1,4,A6
2008,4,1,5,A10
2008,4,1,6,C51
2008,4,1,1,B23
2008,4,1,2,B30
2008,4,1,3,B25
2008,4,1,4,B34
2008,4,1,5,B19
2008,4,1,6,B28
2008,4,1,7,A15
2008,4,1,8,A31
2008,4,1,9,A33
2008,4,1,10,A40
2008,4,1,11,A42
2008,4,1,12,C8
2008,4,1,13,B23
2008,4,1,14,C33
2008,4,1,15,C26
2008,4,1,16,C36
2008,4,1,17,C23
2008,4,1,18,C34
2008,4,1,19,C42
2008,4,1,20,C50
2008,4,1,21,C49
2008,4,1,22,C40
2008,4,1,23,P16
2008,4,1,24,P15
2008,4,1,25,P33
2008,4,1,26,P20
2008,4,1,27,P65
2008,4,1,28,B23
2008,4,1,29,B23
2008,4,1,30,B11
2008,4,1,1,B10
2008,4,1,2,B14
2008,4,1,3,B16
2008,4,1,4,B4
2008,4,1,1,B11
2008,4,1,2,B12
2008,4,1,3,B17
2008,4,1,1,C16
2008,4,1,1,B25
2008,4,1,2,B1
2008,4,1,1,B4
2008,4,1,2,B9
2008,4,1,3,B11
2008,4,1,4,B10
2008,4,1,5,B12
2008,4,1,6,B14
2008,4,1,7,B15
2008,4,1,8,A10
2008,4,1,9,A16
2008,4,1,10,A21
2008,4,1,1,C12
2008,4,1,2,C5
2008,4,1,3,C11
2008,4,1,4,P6
2008,4,1,5,C13
2008,4,1,6,C12
2008,4,1,7,C5
2008,4,1,8,B8
2008,4,1,9,A15
2008,4,1,10,C14
2008,4,1,11,C17
2008,4,1,1,A4
2008,4,1,1,A17
2008,4,1,1,A1
2008,4,1,2,A4
2008,4,1,3,A11
2008,4,1,4,A12
2008,4,1,5,A13
2008,4,1,6,A15
2008,4,1,7,A2
2008,4,1,8,A10
2008,4,1,9,A17
2008,4,1,10,B3
2008,4,1,11,P11
2008,4,1,1,B26
2008,4,1,2,B27
2008,4,1,3,B25
2008,4,1,4,B32
2008,4,1,5,A4
2008,4,1,6,A6
2008,4,1,7,A5
2008,4,1,8,A9
2008,4,1,9,A10
2008,4,1,10,A12
2008,4,1,11,A8
2008,4,1,12,A27
2008,4,1,13,A42
2008,4,1,14,C6
2008,4,1,15,C5
2008,4,1,16,C7
2008,4,1,17,C29
2008,4,1,18,C28
2008,4,1,19,C51
2008,4,1,1,A15
2008,4,1,2,C2
2008,4,1,3,C7
2008,4,1,4,P1
2008,4,1,5,P12
2008,4,1,6,P17
2008,4,1,7,P33
2008,4,1,8,P38
2008,4,1,9,P38
2008,4,1,10,P41
2008,4,1,11,P67
2008,4,1,12,P67
2008,4,1,13,P5
2008,4,1,14,P36
2008,4,1,15,P2
2008,4,1,16,P41
2008,4,1,17,P15
2008,4,1,18,P67
2008,4,1,19,P59
2008,4,1,20,P40
2008,4,1,21,P67
2008,4,1,22,P67
2008,4,1,23,P1
2008,4,1,24,P61
2008,4,1,25,P51
2008,4,1,1,P4
2008,4,1,2,P23
2008,4,1,3,A16
2008,4,1,4,A21
2008,4,1,5,A21
2008,4,1,6,A11
2008,4,1,7,A21
2008,4,1,8,A30
2008,4,1,9,C9
2008,4,1,10,B4
2008,4,1,1,B4
2008,4,1,2,B5
2008,4,1,3,B9
2008,4,1,4,B34
2008,4,1,5,B4
2008,4,1,6,B9
2008,4,1,1,P29
2008,4,1,2,B4
2008,4,1,3,B32
2008,4,1,4,B24
2008,4,1,5,B32
2008,4,1,6,B34
2008,4,1,1,A15
2008,4,1,2,A18
2008,4,1,3,A17
2008,4,1,4,A14
2008,4,1,5,A2
2008,4,1,6,A32
2008,4,1,1,A11
2008,4,1,2,A12
2008,4,1,3,A15
2008,4,1,4,A17
2008,4,1,5,A33
2008,4,1,6,A40
2008,4,1,7,A37
2008,4,1,1,C24
2008,4,1,2,C48
2008,4,1,3,C47
2008,4,1,4,C21
2008,4,1,5,C5
2008,4,1,6,C7
2008,4,1,7,C20
2008,4,1,8,C47
2008,4,1,9,C10
2008,4,1,10,C21
2008,4,1,11,C48
2008,4,1,1,P6
2008,4,1,2,P1
2008,4,1,1,P1
2008,4,1,2,C17
2008,4,1,3,A11
2008,4,1,4,B4
2008,4,1,5,B3
2008,4,1,6,B4
2008,4,1,7,A11
2008,4,1,8,P14
2008,4,1,9,C40
2008,4,1,10,B4
2008,4,1,11,A11
2008,4,1,12,A4
2008,4,1,13,C26
2008,4,1,14,C40
2008,4,1,15,P6
2008,4,1,16,C26
2008,4,1,17,C29
2008,4,1,18,B4
2008,4,1,19,A11
2008,4,1,20,A3
2008,4,1,21,A7
2008,4,1,22,B4
2008,4,1,23,B24
2008,4,1,24,A11
2008,4,1,25,A9
2008,4,1,26,C26
2008,4,1,27,C40
2008,4,1,28,C54
2008,4,1,29,B15
2008,4,1,30,P4
2008,4,1,31,P1
2008,4,1,1,C11
2008,4,1,2,C4
2008,4,1,1,A1
2008,4,1,2,A15
2008,4,1,3,A18
2008,4,1,4,A11
2008,4,1,5,A17
2008,4,1,6,B23
2008,4,1,7,P3
2008,4,1,8,P15
2008,4,1,9,A2
2008,4,1,1,C11
2008,4,1,1,C1
2008,4,1,1,C4
2008,4,1,2,C25
2008,4,1,3,C30
2008,4,1,4,C48
2008,4,1,5,C57
2008,4,1,6,C59
2008,4,1,1,C6
2008,4,1,2,C21
2008,4,1,3,B12
2008,4,1,4,B34
2008,4,1,1,B4
2008,4,1,1,A5
2008,4,1,2,C6
2008,4,1,1,A2
2008,4,1,2,A3
2008,4,1,3,A5
2008,4,1,4,A6
2008,4,1,5,A7
2008,4,1,6,A8
2008,4,1,7,A9
2008,4,1,8,A10
2008,4,1,9,A11
2008,4,1,10,A12
2008,4,1,11,A14
2008,4,1,12,A2
2008,4,1,13,C14
2008,4,1,1,B16
2008,4,1,2,B8
2008,4,1,3,B16
2008,4,1,4,B4
2008,4,1,5,B10
2008,4,1,6,B3
2008,4,1,7,B13
2008,4,1,8,P16
2008,4,1,9,P1
2008,4,1,10,P14
2008,4,1,11,P15
2008,4,1,1,B10
2008,4,1,2,B8
2008,4,1,3,B5
2008,4,1,4,C53
2008,4,1,5,C48
2008,4,1,6,C47
2008,4,1,7,C37
2008,4,1,8,C49
2008,4,1,9,C41
2008,4,1,1,P15
2008,4,1,2,P51
2008,4,1,3,B10
2008,4,1,4,B31
2008,4,1,5,B24
2008,4,1,6,A31
2008,4,1,7,C40
2008,4,1,1,A16
2008,4,1,2,A13
2008,4,1,3,A33
2008,4,1,4,A30
2008,4,1,5,P16
2008,4,1,6,P12
2008,4,1,1,P14
2008,4,1,2,C4
2008,4,1,3,C9
2008,4,1,4,C33
2008,4,1,5,C35
2008,4,1,6,C30
2008,4,1,7,C32
2008,4,1,8,C42
2008,4,1,9,C50
2008,4,1,1,A16
2008,4,1,2,C3
2008,4,1,3,C17
2008,4,1,1,C14
2008,4,1,2,B6
2008,4,1,3,B9
2008,4,1,4,B9
2008,4,1,5,B27
2008,4,1,6,B23
2008,4,1,7,B3
2008,4,1,8,C14
2008,4,1,9,C24
2008,4,1,10,C40
2008,4,1,11,C52
2008,4,1,12,C53
2008,4,1,13,P39
2008,4,1,14,A19
2008,4,1,1,A11
2008,4,1,2,A2
2008,4,1,1,C19
2008,4,1,2,P23
2008,4,1,3,P82
2008,4,1,4,B10
2008,4,1,1,B1
2008,4,1,2,B16
2008,4,1,3,B23
2008,4,1,4,B25
2008,4,1,5,B15
2008,4,1,6,P9
2008,4,1,7,P23
2008,4,1,8,P63
2008,4,1,9,P82
2008,4,1,10,C21
2008,4,1,11,C19
2008,4,1,12,P5
2008,4,1,13,P16
2008,4,1,14,P18
2008,4,1,15,P29
2008,4,1,16,P26
2008,4,1,17,P50
2008,4,1,18,P60
2008,4,1,19,P61
2008,4,1,20,P63
2008,4,1,21,P70
2008,4,1,22,P74
2008,4,1,23,P78
2008,4,1,24,P82
2008,4,1,25,B4
2008,4,1,26,B16
2008,4,1,27,B25
2008,4,1,28,B24
2008,4,1,29,C40
2008,4,1,30,C54
2008,4,1,31,C50
2008,4,1,1,C53
2008,4,1,2,B9
2008,4,1,3,B16
2008,4,1,1,A12
2008,4,1,1,B1
2008,4,1,2,B3
2008,4,1,3,B6
2008,4,1,4,B12
2008,4,1,5,B10
2008,4,1,6,B31
2008,4,1,7,B30
2008,4,1,8,B25
2008,4,1,9,C42
2008,4,1,10,C50
2008,4,1,1,P60
2008,4,1,1,A1
2008,4,1,2,A9
2008,4,1,3,A5
2008,4,1,4,A6
2008,4,1,5,A8
2008,4,1,6,A9
2008,4,1,7,A12
2008,4,1,8,A24
2008,4,1,9,A21
2008,4,1,10,C49
2008,4,1,11,P70
2008,4,1,12,P39
2008,4,1,13,P39
2008,4,1,14,P48
2008,4,1,1,B17
2008,4,1,2,C5
2008,4,1,3,C2
2008,4,1,4,C27
2008,4,1,1,B2
2008,4,1,1,C1
2008,4,1,2,C2
2008,4,1,3,C3
2008,4,1,4,C4
2008,4,1,5,C5
2008,4,1,6,C6
2008,4,1,7,C7
2008,4,1,8,C9
2008,4,1,9,C19
2008,4,1,10,C20
2008,4,1,11,C21
2008,4,1,12,C22
2008,4,1,13,C23
2008,4,1,14,C24
2008,4,1,15,C27
2008,4,1,16,A1
2008,4,1,1,C5
2008,4,1,2,C14
2008,4,1,3,A4
2008,4,1,4,B4
2008,4,1,5,B15
2008,4,1,6,B27
2008,4,1,7,P18
2008,4,1,8,P1
2008,4,1,9,P39
2008,4,1,1,P23
2008,4,1,2,P59
2008,4,1,3,P69
2008,4,1,1,A12
2008,4,1,2,A6
2008,4,1,3,A10
2008,4,1,4,A11
2008,4,1,5,A9
2008,4,1,6,A6
2008,4,1,7,C5
2008,4,1,8,P15
2008,4,1,9,P3
2008,4,1,10,P1
2008,4,1,11,P1
2008,4,1,1,B21
2008,4,1,2,B24
2008,4,1,1,B13
2008,4,1,2,B13
2008,4,1,1,A2
2008,4,1,2,A3
2008,4,1,3,A9
2008,4,1,4,A5
2008,4,1,5,A6
2008,4,1,6,A7
2008,4,1,7,A8
2008,4,1,8,A10
2008,4,1,9,A15
2008,4,1,10,A15
2008,4,1,11,A16
2008,4,1,12,A9
2008,4,1,13,A21
2008,4,1,14,A22
2008,4,1,15,A31
2008,4,1,16,A35
2008,4,1,17,A37
2008,4,1,18,B2
2008,4,1,19,B4
2008,4,1,20,B32
2008,4,1,21,C41
2008,4,1,22,C41
2008,4,1,23,C41
2008,4,1,24,C17
2008,4,1,25,A9
2008,4,1,1,A11
2008,4,1,2,A1
2008,4,1,3,A9
2008,4,1,4,A6
2008,4,1,5,A8
2008,4,1,6,A17
2008,4,1,7,A7
2008,4,1,8,A14
2008,4,1,9,A13
2008,4,1,10,A5
2008,4,1,11,A15
2008,4,1,12,A2
2008,4,1,13,A16
2008,4,1,14,A3
2008,4,1,15,A18
2008,4,1,16,A4
2008,4,1,17,A10
2008,4,1,1,B32
2008,4,1,2,C41
2008,4,1,1,C59
2008,4,1,2,C56
2008,4,1,1,A1
2008,4,1,2,A2
2008,4,1,3,A9
2008,4,1,4,A9
2008,4,1,5,A18
2008,4,1,6,A12
2008,4,1,7,B15
2008,4,1,8,C4
2008,4,1,9,C13
2008,4,1,1,B10
2008,4,1,2,B4
2008,4,1,3,B15
2008,4,1,1,A7
2008,4,1,1,P16
2008,4,1,2,P1
2008,4,1,1,B10
2008,4,1,2,B24
2008,4,1,3,B32
2008,4,1,4,B26
2008,4,1,5,B21
2008,4,1,6,B30
2008,4,1,7,B31
2008,4,1,8,B19
2008,4,1,9,B14
2008,4,1,10,B11
2008,4,1,11,C16
2008,4,1,12,C19
2008,4,1,13,C46
2008,4,1,1,A13
2008,4,1,2,A22
2008,4,1,3,A40
2008,4,1,4,A41
2008,4,1,5,P6
2008,4,1,6,P10
2008,4,1,7,P12
2008,4,1,8,P13
2008,4,1,9,P33
2008,4,1,10,P39
2008,4,1,11,P69
2008,4,1,12,P68
2008,4,1,13,P75
2008,4,1,1,C27
2008,4,1,2,A11
2008,4,1,1,P1
2008,4,1,2,P2
2008,4,1,3,P3
2008,4,1,4,P4
2008,4,1,5,P15
2008,4,1,6,P16
2008,4,1,7,P21
2008,4,1,8,P23
2008,4,1,9,P30
2008,4,1,10,P33
2008,4,1,11,P34
2008,4,1,12,P37
2008,4,1,1,P12
2008,4,1,1,P1
2008,4,1,2,P6
2008,4,1,3,P16
2008,4,1,4,B11
2008,4,1,5,B17
2008,4,1,1,C7
2008,4,1,2,C12
2008,4,1,3,C17
2008,4,1,4,B4
2008,4,1,5,B13
2008,4,1,6,B12
2008,4,1,7,B2
2008,4,1,8,B3
2008,4,1,9,B7
2008,4,1,10,P15
2008,4,1,11,P16
2008,4,1,12,P16
2008,4,1,13,P4
2008,4,1,14,P16
2008,4,1,15,P1
2008,4,1,1,P5
2008,4,1,2,P17
2008,4,1,3,P12
2008,4,1,4,C8
2008,4,1,1,B11
2008,4,1,2,B11
2008,4,1,1,A2
2008,4,1,2,A15
2008,4,1,3,P6
2008,4,1,4,P6
2008,4,1,5,B4
2008,4,1,6,B11
2008,4,1,7,P6
2008,4,1,1,A4
2008,4,1,2,A9
2008,4,1,3,A15
2008,4,1,4,A17
2008,4,1,5,C8
2008,4,1,1,A6
2008,4,1,1,B1
2008,4,1,2,B17
2008,4,1,3,B29
2008,4,1,4,B31
2008,4,1,5,B25
2008,4,1,6,B24
2008,4,1,7,B26
2008,4,1,8,C12
2008,4,1,9,C8
2008,4,1,10,C15
2008,4,1,11,C15
2008,4,1,12,A6
2008,4,1,13,A17
2008,4,1,14,A17
2008,4,1,15,A18
2008,4,1,16,P23
2008,4,1,17,P23
2008,4,1,1,A9
2008,4,1,1,P61
2008,4,1,2,P61
2008,4,1,3,P70
2008,4,1,4,P35
2008,4,1,5,P36
2008,4,1,6,B1
2008,4,1,7,B11
2008,4,1,8,B11
2008,4,1,9,B9
2008,4,1,10,B29
2008,4,1,11,B9
2008,4,1,12,C54
2008,4,1,13,B6
2008,4,1,14,B16
2008,4,1,15,B9
2008,4,1,16,B12
2008,4,1,1,P18
2008,4,1,2,P23
2008,4,1,3,P59
2008,4,1,4,A3
2008,4,1,1,A11
2008,4,1,2,A1
2008,4,1,3,A3
2008,4,1,4,B4
2008,4,1,5,B16
2008,4,1,6,B1
2008,4,1,7,B2
2008,4,1,8,B3
2008,4,1,9,C5
2008,4,1,10,C7
2008,4,1,11,C12
2008,4,1,12,C18
2008,4,1,13,P1
2008,4,1,14,P3
2008,4,1,15,P7
2008,4,1,16,P13
2008,4,1,17,P14
2008,4,1,18,P18
2008,4,1,19,P17
2008,4,1,20,P2
2008,4,1,21,P9
2008,4,1,22,P4
2008,4,1,23,P46
2008,4,1,24,P49
2008,4,1,25,P70
2008,4,1,26,P64
2008,4,1,27,P67
2008,4,1,28,P43
2008,4,1,29,P76
2008,4,1,1,A2
2008,4,1,2,A3
2008,4,1,3,A5
2008,4,1,4,A6
2008,4,1,5,A7
2008,4,1,6,A8
2008,4,1,7,A9
2008,4,1,8,A11
2008,4,1,9,A12
2008,4,1,10,A3
2008,4,1,11,A2
2008,4,1,12,A5
2008,4,1,13,A12
2008,4,1,14,A33
2008,4,1,15,A21
2008,4,1,16,A5
2008,4,1,17,C5
2008,4,1,18,C6
2008,4,1,19,C12
2008,4,1,20,C29
2008,4,1,21,C40
2008,4,1,1,P12
2008,4,1,2,P11
2008,4,1,3,P12
2008,4,1,4,P18
2008,4,1,5,P12
2008,4,1,6,P12
2008,4,1,7,P11
2008,4,1,8,P11
2008,4,1,9,P11
2008,4,1,10,P3
2008,4,1,11,P7
2008,4,1,12,P12
2008,4,1,13,P12
2008,4,1,14,P12
2008,4,1,15,A41
2008,4,1,16,A26
2008,4,1,17,B32
2008,4,1,18,B1
2008,4,1,19,B16
2008,4,1,20,B1
2008,4,1,1,B1
2008,4,1,1,B12
2008,4,1,2,B24
2008,4,1,3,B21
2008,4,1,4,B23
2008,4,1,5,B30
2008,4,1,6,B31
2008,4,1,7,B25
2008,4,1,8,B6
2008,4,1,9,B13
2008,4,1,10,B16
2008,4,1,1,P14
2008,4,1,2,P6
2008,4,1,3,B10
2008,4,1,4,B4
2008,4,1,5,B24
2008,4,1,6,P6
2008,4,1,1,C17
2008,4,1,2,A16
2008,4,1,1,B4
2008,4,1,1,B26
2008,4,1,1,A7
2008,4,1,2,P15
2008,4,1,1,A31
2008,4,1,2,A28
2008,4,1,3,B4
2008,4,1,4,B15
2008,4,1,5,B17
2008,4,1,6,C1
2008,4,1,7,C2
2008,4,1,8,C10
2008,4,1,9,C2
2008,4,1,10,C18
2008,4,1,11,C54
2008,4,1,12,C59
2008,4,1,13,B17
2008,4,1,1,C56
2008,4,1,2,B10
2008,4,1,1,A11
2008,4,1,2,C17
2008,4,1,3,P6
2008,4,1,4,P15
2008,4,1,1,P8
2008,4,1,2,P15
2008,4,1,3,P20
2008,4,1,4,P36
2008,4,1,5,P51
2008,4,1,1,A4
2008,4,1,2,B4
2008,4,1,3,C7
2008,4,1,4,P15
2008,4,1,5,P5
2008,4,1,6,P5
2008,4,1,1,C16
2008,4,1,2,C41
2008,4,1,3,A22
2008,4,1,4,C38
2008,4,1,5,A7
2008,4,1,6,C31
2008,4,1,7,A32
2008,4,1,8,C28
2008,4,1,9,C28
2008,4,1,10,A17
2008,4,1,11,C44
2008,4,1,12,A37
2008,4,1,13,A37
2008,4,1,14,C7
2008,4,1,15,C46
2008,4,1,16,A25
2008,4,1,17,C41
2008,4,1,18,A29
2008,4,1,19,C29
2008,4,1,20,A27
2008,4,1,21,C18
2008,4,1,22,A26
2008,4,1,23,C32
2008,4,1,24,C14
2008,4,1,25,C9
2008,4,1,26,A35
2008,4,1,27,C48
2008,4,1,28,B33
2008,4,1,29,B11
2008,4,1,30,C41
2008,4,1,31,C45
2008,4,1,32,C45
2008,4,1,33,C27
2008,4,1,34,B16
2008,4,1,35,B17
2008,4,1,36,C33
2008,4,1,37,A33
2008,4,1,38,A33
2008,4,1,39,A31
2008,4,1,40,C33
2008,4,1,41,C36
2008,4,1,42,C48
2008,4,1,43,A4
2008,4,1,44,C21
2008,4,1,45,A42
2008,4,1,46,C48
2008,4,1,1,C45
2008,4,1,1,A11
2008,4,1,2,B17
2008,4,1,3,B16
2008,4,1,4,C17
2008,4,1,5,A15
2008,4,1,6,P3
2008,4,1,1,P5
2008,4,1,2,A15
2008,4,1,3,A15
2008,4,1,4,A15
2008,4,1,5,A4
2008,4,1,6,P5
2008,4,1,7,C11
2008,4,1,8,C32
2008,4,1,9,C50
2008,4,1,10,C53
2008,4,1,1,P7
2008,4,1,2,P13
2008,4,1,3,P50
2008,4,1,4,P50
2008,4,1,5,A16
2008,4,1,6,A28
2008,4,1,7,A41
2008,4,1,8,B31
2008,4,1,1,C13
2008,4,1,1,P13
2008,4,1,1,A5
2008,4,1,2,B22
2008,4,1,3,B4
2008,4,1,4,C15
2008,4,1,1,A6
2008,4,1,2,A12
2008,4,1,3,A11
2008,4,1,1,A18
2008,4,1,2,A13
2008,4,1,3,A16
2008,4,1,4,A15
2008,4,1,5,B17
2008,4,1,6,B1
2008,4,1,7,B33
2008,4,1,8,B34
2008,4,1,9,C3
2008,4,1,10,C11
2008,4,1,11,C14
2008,4,1,12,P9
2008,4,1,1,P5
2008,4,1,2,P5
2008,4,1,1,C47
2008,4,1,1,P48
2008,4,1,2,P63
2008,4,1,3,B1
2008,4,1,4,B17
2008,4,1,5,B21
2008,4,1,6,B33
2008,4,1,7,B4
2008,4,1,8,A16
2008,4,1,1,A15
2008,4,1,2,A16
2008,4,1,3,A11
2008,4,1,4,B4
2008,4,1,5,B13
2008,4,1,6,B3
2008,4,1,7,B1
2008,4,1,8,B7
2008,4,1,9,B15
2008,4,1,10,B9
2008,4,1,11,P16
2008,4,1,12,P14
2008,4,1,13,P5
2008,4,1,14,P15
2008,4,1,15,P9
2008,4,1,1,P6
2008,4,1,2,P14
2008,4,1,3,P33
2008,4,1,4,P36
2008,4,1,1,A13
2008,4,1,2,A18
2008,4,1,3,A39
2008,4,1,4,B7
2008,4,1,5,B14
2008,4,1,6,B26
2008,4,1,7,C10
2008,4,1,8,C57
2008,4,1,1,P12
2008,4,1,1,A26
2008,4,1,2,A26
2008,4,1,1,B1
2008,4,1,2,B14
2008,4,1,3,B13
2008,4,1,4,B10
2008,4,1,5,B12
2008,4,1,6,B15
2008,4,1,7,B17
2008,4,1,8,B3
2008,4,1,9,B5
2008,4,1,1,B4
2008,4,1,1,P12
2008,4,1,2,P15
2008,4,1,3,C2
2008,4,1,1,A37
2008,4,1,1,A16
2008,4,1,2,A17
2008,4,1,3,A18
2008,4,1,4,A11
2008,4,1,5,A17
2008,4,1,6,C18
2008,4,1,7,P3
2008,4,1,8,P11
2008,4,1,9,P12
2008,4,1,10,P23
2008,4,1,11,P81
2008,4,1,12,P10
2008,4,1,13,P9
2008,4,1,1,C10
2008,4,1,1,C13
2008,4,1,2,C32
2008,4,1,3,C49
2008,4,1,4,A4
2008,4,1,5,A20
2008,4,1,6,A41
2008,4,1,1,A13
2008,4,1,1,P78
2008,4,1,1,C9
2008,4,1,2,C15
2008,4,1,3,P3
2008,4,1,1,P19
2008,4,1,2,A1
2008,4,1,3,A7
2008,4,1,4,C4
2008,4,1,5,C3
2008,4,1,6,P13
2008,4,1,7,P15
2008,4,1,8,P17
2008,4,1,9,B10
2008,4,1,10,P19
2008,4,1,1,C4
2008,4,1,2,C28
2008,4,1,3,C49
2008,4,1,4,C59
2008,4,1,5,C55
2008,4,1,6,A8
2008,4,1,7,A18
2008,4,1,8,B1
2008,4,1,9,B4
2008,4,1,10,B12
2008,4,1,11,P12
2008,4,1,12,P14
2008,4,1,13,P34
2008,4,1,14,P27
2008,4,1,15,P33
2008,4,1,16,P37
2008,4,1,17,P65
2008,4,1,18,P58
2008,4,1,19,P70
2008,4,1,20,P72
2008,4,1,21,P66
2008,4,1,22,B1
2008,4,1,23,P3
2008,4,1,24,P9
2008,4,1,25,P10
2008,4,1,1,C17
2008,4,1,1,A19
2008,4,1,1,B33
2008,4,1,2,B23
2008,4,1,3,B29
2008,4,1,4,C21
2008,4,1,5,C30
2008,4,1,6,C35
2008,4,1,7,C40
2008,4,1,8,C54
2008,4,1,1,B34
2008,4,1,2,B19
2008,4,1,3,B2
2008,4,1,4,B34
2008,4,1,5,C25
2008,4,1,6,C29
2008,4,1,7,C47
2008,4,1,8,A11
2008,4,1,9,A33
2008,4,1,10,A21
2008,4,1,11,A20
2008,4,1,1,P17
2008,4,1,2,P15
2008,4,1,3,P3
2008,4,1,4,P30
2008,4,1,5,B27
2008,4,1,6,A20
2008,4,1,7,C30
2008,4,1,8,C54
2008,4,1,9,C53
2008,4,1,1,P16
2008,4,1,2,P16
2008,4,1,3,P33
2008,4,1,4,A4
2008,4,1,5,A13
2008,4,1,6,A16
2008,4,1,7,A11
2008,4,1,8,A6
2008,4,1,9,A1
2008,4,1,10,A18
2008,4,1,11,A17
2008,4,1,12,P11
2008,4,1,13,P15
2008,4,1,14,P9
2008,4,1,1,C15
2008,4,1,2,A9
2008,4,1,3,A11
2008,4,1,1,A14
2008,4,1,2,A3
2008,4,1,3,C5
2008,4,1,4,C4
2008,4,1,1,C13
2008,4,1,2,A13
2008,4,1,3,A17
2008,4,1,4,A16
2008,4,1,5,P5
2008,4,1,6,P16
2008,4,1,7,B4
2008,4,1,8,B10
2008,4,1,1,B15
2008,4,1,2,B30
2008,4,1,3,C13
2008,4,1,4,C18
2008,4,1,5,P1
2008,4,1,6,P15
2008,4,1,7,P33
2008,4,1,8,P51
2008,4,1,1,C8
2008,4,1,2,C2
2008,4,1,3,C12
2008,4,1,4,C14
